numStages,elapsedTime,executorRunTime,executorCpuTime,peakExecutionMemory,numNodes,numEdges,datasetSize,graphType140,122763,555882,358913,4950,12031,71630973,693.5823526382446,erdos
96,218844,470215,245794,2870,15880,41482491,419.5348358154297,rgg
92,68770,125489,60309,1937,13344,28003539,275.96900749206543,rgg
92,86419,115439,72769,1375,13260,19805583,194.98160457611084,rgg
96,235163,685379,344661,4068,17815,58802298,603.1471004486084,rgg
96,211895,521908,231269,3671,16252,53073792,538.4195594787598,rgg
96,117411,182289,102766,2056,15859,29663205,299.7512159347534,rgg
88,155190,308384,178866,2488,15849,35960065,363.43100452423096,rgg
88,135082,204455,103601,1948,13045,28159474,276.6041011810303,rgg
92,157943,278572,132670,2762,15414,39909314,401.7400484085083,rgg
92,64246,108702,53799,1861,14105,26905808,267.47041416168213,rgg
88,206429,816268,372868,6051,18792,87682458,867.5699081420898,sf
80,236348,781392,373216,5174,16409,75001696,722.3209114074707,sf
84,150912,346836,179151,3402,12226,49337924,455.15204906463623,sf
88,132755,493260,251967,5166,17781,74822934,738.8690137863159,sf
84,84617,229556,100954,3197,13346,46320795,438.8546504974365,sf
88,130056,283123,137384,3627,15974,52514473,516.9555463790894,sf
92,168439,541656,293937,5272,20464,76279646,776.4776906967163,sf
88,211426,518259,243502,3686,16106,53277862,525.0889329910278,sf
88,197780,523127,256002,3897,15202,56415426,545.08802318573,sf
92,118838,353237,154924,4200,18912,60727020,615.2307825088501,sf
88,163630,440057,231639,3791,15452,54843946,533.6786937713623,sf
84,203932,572727,302070,4091,15051,59235960,567.8296737670898,sf
84,173512,392096,220133,3052,13487,44135191,419.9331703186035,sf
92,291347,924236,398454,4711,20235,68088780,695.023027420044,sf
88,253243,947805,410474,5986,21260,86596614,882.2717123031616,sf
88,337994,1094113,446145,4936,20552,71327626,728.7142782211304,sf
84,253313,942896,422621,6185,20038,89604108,899.6284255981445,sf
84,261510,900575,418577,5460,17342,79147666,772.0427856445312,sf
88,322834,1268280,599134,5799,21538,83882925,858.0502119064331,sf
88,283870,860248,394738,4450,17773,64434903,642.8273181915283,sf
80,182715,516227,279181,3999,14300,57977914,549.0387535095215,sf
140,609917,2364576,1750019,6104,19117,88091136,910.4875736236572,sw
140,404082,953608,706038,3569,13422,51594168,508.9927644729614,sw
140,455194,1034997,737769,3617,12303,52336962,508.79895973205566,sw
140,581544,2031750,1571414,5642,21454,81353568,850.6633710861206,sw
140,663344,2128970,1539739,5030,16300,72698000,737.4554176330566,sw
140,803802,3359823,2547945,6659,19504,96154720,995.9319686889648,sw
140,721028,2738946,2065429,6305,19782,91036764,944.3118362426758,sw
140,733012,3168461,2431905,7443,19817,107527042,1115.569977760315,sw
140,650209,2526084,1863932,6334,17776,91510848,938.1606111526489,sw
140,385797,865030,686002,3101,12657,44805780,437.746488571167,sw
140,644583,2185582,1596149,6105,16682,88281144,898.1537313461304,sw
140,606794,1907115,1473219,4777,16587,69001920,701.5139322280884,sw
